Year,State,District,Quarter,House_Type,Interest_Rate,Inflation_Rate,GDP,Unemployment_Rate,Population,House_Overhang,House_Price,House_Supply
2015,Kuala Lumpur,Batu,1,Detached House,3.24,1.3,282255,3.3,1828.8,0,562000,863
2015,Kuala Lumpur,Batu,1,Flat,3.24,1.3,282255,3.3,1828.8,0,144500,9983
2015,Kuala Lumpur,Batu,1,Semi-Detached House,3.24,1.3,282255,3.3,1828.8,0,2775000,1352
2015,Kuala Lumpur,Batu,1,Terraced House,3.24,1.3,282255,3.3,1828.8,0,625000,30900
2015,Kuala Lumpur,Batu,1,Town House,3.24,1.3,282255,3.3,1828.8,0,760000,1092
2015,Kuala Lumpur,Batu,2,Cluster House,3.23,2.86,288975,3.3,1828.8,0,192500,934
2015,Kuala Lumpur,Batu,2,Condominium,3.23,2.86,288975,3.3,1828.8,54,740000,31559
2015,Kuala Lumpur,Batu,2,Detached House,3.23,2.86,288975,3.3,1828.8,0,372000,863
2015,Kuala Lumpur,Batu,2,Flat,3.23,2.86,288975,3.3,1828.8,0,165500,9983
2015,Kuala Lumpur,Batu,2,Semi-Detached House,3.23,2.86,288975,3.3,1828.8,0,2570420,1352
2015,Kuala Lumpur,Batu,2,Terraced House,3.23,2.86,288975,3.3,1828.8,0,645000,30908
2015,Kuala Lumpur,Batu,2,Town House,3.23,2.86,288975,3.3,1828.8,0,1300000,1092
2015,Kuala Lumpur,Batu,3,Cluster House,3.21,3.56,297965,3.3,1828.8,0,273000,934
2015,Kuala Lumpur,Batu,3,Condominium,3.21,3.56,297965,3.3,1828.8,45,706500,31559
2015,Kuala Lumpur,Batu,3,Detached House,3.21,3.56,297965,3.3,1828.8,0,500000,863
2015,Kuala Lumpur,Batu,3,Flat,3.21,3.56,297965,3.3,1828.8,0,145000,9983
2015,Kuala Lumpur,Batu,3,Semi-Detached House,3.21,3.56,297965,3.3,1828.8,0,1450000,1352
2015,Kuala Lumpur,Batu,3,Terraced House,3.21,3.56,297965,3.3,1828.8,0,665000,30908
2015,Kuala Lumpur,Batu,3,Town House,3.21,3.56,297965,3.3,1828.8,0,454500,1092
2015,Kuala Lumpur,Batu,4,Cluster House,3.16,3.33,307745,3.3,1828.8,0,200000,934
2015,Kuala Lumpur,Batu,4,Condominium,3.16,3.33,307745,3.3,1828.8,82,630000,31559
2015,Kuala Lumpur,Batu,4,Detached House,3.16,3.33,307745,3.3,1828.8,0,570000,863
2015,Kuala Lumpur,Batu,4,Flat,3.16,3.33,307745,3.3,1828.8,0,156000,9983
2015,Kuala Lumpur,Batu,4,Semi-Detached House,3.16,3.33,307745,3.3,1828.8,0,1565000,1352
2015,Kuala Lumpur,Batu,4,Terraced House,3.16,3.33,307745,3.3,1828.8,0,600000,30908
2015,Kuala Lumpur,Batu,4,Town House,3.16,3.33,307745,3.3,1828.8,0,1400000,1092
2015,Kuala Lumpur,Cheras,1,Cluster House,3.24,1.3,282255,3.3,1828.8,0,,0
2015,Kuala Lumpur,Cheras,1,Condominium,3.24,1.3,282255,3.3,1828.8,0,415000,312
2015,Kuala Lumpur,Cheras,1,Detached House,3.24,1.3,282255,3.3,1828.8,0,,21
2015,Kuala Lumpur,Cheras,1,Flat,3.24,1.3,282255,3.3,1828.8,0,110000,366
2015,Kuala Lumpur,Cheras,1,Semi-Detached House,3.24,1.3,282255,3.3,1828.8,0,,0
2015,Kuala Lumpur,Cheras,1,Terraced House,3.24,1.3,282255,3.3,1828.8,0,400000,1376
2015,Kuala Lumpur,Cheras,1,Town House,3.24,1.3,282255,3.3,1828.8,0,,74
2015,Kuala Lumpur,Cheras,2,Cluster House,3.23,2.86,288975,3.3,1828.8,0,,0
2015,Kuala Lumpur,Cheras,2,Condominium,3.23,2.86,288975,3.3,1828.8,0,570000,236
2015,Kuala Lumpur,Cheras,2,Detached House,3.23,2.86,288975,3.3,1828.8,0,,21
2015,Kuala Lumpur,Cheras,2,Flat,3.23,2.86,288975,3.3,1828.8,0,120000,366
2015,Kuala Lumpur,Cheras,2,Semi-Detached House,3.23,2.86,288975,3.3,1828.8,0,,0
2015,Kuala Lumpur,Cheras,2,Terraced House,3.23,2.86,288975,3.3,1828.8,0,417500,1376
2015,Kuala Lumpur,Cheras,2,Town House,3.23,2.86,288975,3.3,1828.8,0,,74
2015,Kuala Lumpur,Cheras,3,Cluster House,3.21,3.56,297965,3.3,1828.8,0,,0
2015,Kuala Lumpur,Cheras,3,Condominium,3.21,3.56,297965,3.3,1828.8,0,620000,236
2015,Kuala Lumpur,Cheras,3,Detached House,3.21,3.56,297965,3.3,1828.8,0,,21
2015,Kuala Lumpur,Cheras,3,Flat,3.21,3.56,297965,3.3,1828.8,0,98000,366
2015,Kuala Lumpur,Cheras,3,Semi-Detached House,3.21,3.56,297965,3.3,1828.8,0,,0
2015,Kuala Lumpur,Cheras,3,Terraced House,3.21,3.56,297965,3.3,1828.8,0,430000,1376
2015,Kuala Lumpur,Cheras,3,Town House,3.21,3.56,297965,3.3,1828.8,0,,74
2015,Kuala Lumpur,Cheras,4,Cluster House,3.16,3.33,307745,3.3,1828.8,0,,0
2015,Kuala Lumpur,Cheras,4,Condominium,3.16,3.33,307745,3.3,1828.8,0,,236
2015,Kuala Lumpur,Cheras,4,Detached House,3.16,3.33,307745,3.3,1828.8,0,,21
2015,Kuala Lumpur,Cheras,4,Flat,3.16,3.33,307745,3.3,1828.8,0,140000,366
2015,Kuala Lumpur,Cheras,4,Semi-Detached House,3.16,3.33,307745,3.3,1828.8,0,,0
2015,Kuala Lumpur,Cheras,4,Terraced House,3.16,3.33,307745,3.3,1828.8,0,416000,1376
2015,Kuala Lumpur,Cheras,4,Town House,3.16,3.33,307745,3.3,1828.8,0,,74
2015,Kuala Lumpur,Kuala Lumpur ,1,Cluster House,3.24,1.3,282255,3.3,1828.8,0,179000,1632
2015,Kuala Lumpur,Kuala Lumpur ,1,Condominium,3.24,1.3,282255,3.3,1828.8,109,520000,3531
2015,Kuala Lumpur,Kuala Lumpur ,1,Detached House,3.24,1.3,282255,3.3,1828.8,8,4280000,4060
2015,Kuala Lumpur,Kuala Lumpur ,1,Flat,3.24,1.3,282255,3.3,1828.8,0,185000,7262
2015,Kuala Lumpur,Kuala Lumpur ,1,Semi-Detached House,3.24,1.3,282255,3.3,1828.8,0,3125000,2898
2015,Kuala Lumpur,Kuala Lumpur ,1,Terraced House,3.24,1.3,282255,3.3,1828.8,0,1150000,18707
2015,Kuala Lumpur,Kuala Lumpur ,1,Town House,3.24,1.3,282255,3.3,1828.8,0,707000,1848
2015,Kuala Lumpur,Kuala Lumpur ,2,Cluster House,3.23,2.86,288975,3.3,1828.8,0,185000,1632
2015,Kuala Lumpur,Kuala Lumpur ,2,Condominium,3.23,2.86,288975,3.3,1828.8,109,490000,36519
2015,Kuala Lumpur,Kuala Lumpur ,2,Detached House,3.23,2.86,288975,3.3,1828.8,23,5050000,4060
2015,Kuala Lumpur,Kuala Lumpur ,2,Flat,3.23,2.86,288975,3.3,1828.8,0,203000,7262
2015,Kuala Lumpur,Kuala Lumpur ,2,Semi-Detached House,3.23,2.86,288975,3.3,1828.8,0,2800000,2898
2015,Kuala Lumpur,Kuala Lumpur ,2,Terraced House,3.23,2.86,288975,3.3,1828.8,0,1290000,18707
2015,Kuala Lumpur,Kuala Lumpur ,2,Town House,3.23,2.86,288975,3.3,1828.8,0,820000,1848
2015,Kuala Lumpur,Kuala Lumpur ,3,Cluster House,3.21,3.56,297965,3.3,1828.8,0,202000,1632
2015,Kuala Lumpur,Kuala Lumpur ,3,Condominium,3.21,3.56,297965,3.3,1828.8,14,560000,36519
2015,Kuala Lumpur,Kuala Lumpur ,3,Detached House,3.21,3.56,297965,3.3,1828.8,15,3850000,4060
2015,Kuala Lumpur,Kuala Lumpur ,3,Flat,3.21,3.56,297965,3.3,1828.8,0,202000,7262
2015,Kuala Lumpur,Kuala Lumpur ,3,Semi-Detached House,3.21,3.56,297965,3.3,1828.8,0,2670000,2898
2015,Kuala Lumpur,Kuala Lumpur ,3,Terraced House,3.21,3.56,297965,3.3,1828.8,0,1196000,18707
2015,Kuala Lumpur,Kuala Lumpur ,3,Town House,3.21,3.56,297965,3.3,1828.8,0,895000,1848
2015,Kuala Lumpur,Kuala Lumpur ,4,Cluster House,3.16,3.33,307745,3.3,1828.8,0,200000,1632
2015,Kuala Lumpur,Kuala Lumpur ,4,Condominium,3.16,3.33,307745,3.3,1828.8,14,630000,36519
2015,Kuala Lumpur,Kuala Lumpur ,4,Detached House,3.16,3.33,307745,3.3,1828.8,15,5075000,4060
2015,Kuala Lumpur,Kuala Lumpur ,4,Flat,3.16,3.33,307745,3.3,1828.8,0,180000,7262
2015,Kuala Lumpur,Kuala Lumpur ,4,Semi-Detached House,3.16,3.33,307745,3.3,1828.8,0,3150000,2898
2015,Kuala Lumpur,Kuala Lumpur ,4,Terraced House,3.16,3.33,307745,3.3,1828.8,0,1390000,18707
2015,Kuala Lumpur,Kuala Lumpur ,4,Town House,3.16,3.33,307745,3.3,1828.8,0,652500,1848
2015,Kuala Lumpur,Kuala Lumpur Town Centre,1,Cluster House,3.24,1.3,282255,3.3,1828.8,,,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,1,Condominium,3.24,1.3,282255,3.3,1828.8,,630000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,1,Detached House,3.24,1.3,282255,3.3,1828.8,,2715000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,1,Flat,3.24,1.3,282255,3.3,1828.8,,172000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,1,Semi-Detached House,3.24,1.3,282255,3.3,1828.8,,3400000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,1,Terraced House,3.24,1.3,282255,3.3,1828.8,,330000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,1,Town House,3.24,1.3,282255,3.3,1828.8,,1569028,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,2,Cluster House,3.23,2.86,288975,3.3,1828.8,,,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,2,Condominium,3.23,2.86,288975,3.3,1828.8,,610000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,2,Detached House,3.23,2.86,288975,3.3,1828.8,,1740000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,2,Flat,3.23,2.86,288975,3.3,1828.8,,172000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,2,Semi-Detached House,3.23,2.86,288975,3.3,1828.8,,1670000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,2,Terraced House,3.23,2.86,288975,3.3,1828.8,,1300000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,2,Town House,3.23,2.86,288975,3.3,1828.8,,,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,3,Cluster House,3.21,3.56,297965,3.3,1828.8,,,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,3,Condominium,3.21,3.56,297965,3.3,1828.8,,660000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,3,Detached House,3.21,3.56,297965,3.3,1828.8,,2275000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,3,Flat,3.21,3.56,297965,3.3,1828.8,,151000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,3,Semi-Detached House,3.21,3.56,297965,3.3,1828.8,,1350000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,3,Terraced House,3.21,3.56,297965,3.3,1828.8,,663000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,3,Town House,3.21,3.56,297965,3.3,1828.8,,1841418,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,4,Cluster House,3.16,3.33,307745,3.3,1828.8,,,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,4,Condominium,3.16,3.33,307745,3.3,1828.8,,639500,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,4,Detached House,3.16,3.33,307745,3.3,1828.8,,474000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,4,Flat,3.16,3.33,307745,3.3,1828.8,,153000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,4,Semi-Detached House,3.16,3.33,307745,3.3,1828.8,,3904250,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,4,Terraced House,3.16,3.33,307745,3.3,1828.8,,695000,
2015,Kuala Lumpur,Kuala Lumpur Town Centre,4,Town House,3.16,3.33,307745,3.3,1828.8,,,
2015,Kuala Lumpur,Sri Petaling,1,Cluster House,3.24,1.3,282255,3.3,1828.8,0,,0
2015,Kuala Lumpur,Sri Petaling,1,Condominium,3.24,1.3,282255,3.3,1828.8,255,458000,2828
2015,Kuala Lumpur,Sri Petaling,1,Detached House,3.24,1.3,282255,3.3,1828.8,0,1200000,934
2015,Kuala Lumpur,Sri Petaling,1,Flat,3.24,1.3,282255,3.3,1828.8,0,205000,9663
2015,Kuala Lumpur,Sri Petaling,1,Semi-Detached House,3.24,1.3,282255,3.3,1828.8,0,2125000,1424
2015,Kuala Lumpur,Sri Petaling,1,Terraced House,3.24,1.3,282255,3.3,1828.8,0,820000,20897
2015,Kuala Lumpur,Sri Petaling,1,Town House,3.24,1.3,282255,3.3,1828.8,0,500000,636
2015,Kuala Lumpur,Sri Petaling,2,Cluster House,3.23,2.86,288975,3.3,1828.8,0,,0
2015,Kuala Lumpur,Sri Petaling,2,Condominium,3.23,2.86,288975,3.3,1828.8,240,498000,32062
2015,Kuala Lumpur,Sri Petaling,2,Detached House,3.23,2.86,288975,3.3,1828.8,0,2200000,934
2015,Kuala Lumpur,Sri Petaling,2,Flat,3.23,2.86,288975,3.3,1828.8,0,185869,9663
2015,Kuala Lumpur,Sri Petaling,2,Semi-Detached House,3.23,2.86,288975,3.3,1828.8,0,1800000,1424
2015,Kuala Lumpur,Sri Petaling,2,Terraced House,3.23,2.86,288975,3.3,1828.8,0,650000,20897
2015,Kuala Lumpur,Sri Petaling,2,Town House,3.23,2.86,288975,3.3,1828.8,0,570000,636
2015,Kuala Lumpur,Sri Petaling,3,Cluster House,3.21,3.56,297965,3.3,1828.8,0,,0
2015,Kuala Lumpur,Sri Petaling,3,Condominium,3.21,3.56,297965,3.3,1828.8,80,490000,32062
2015,Kuala Lumpur,Sri Petaling,3,Detached House,3.21,3.56,297965,3.3,1828.8,0,2235000,934
2015,Kuala Lumpur,Sri Petaling,3,Flat,3.21,3.56,297965,3.3,1828.8,0,232500,9663
2015,Kuala Lumpur,Sri Petaling,3,Semi-Detached House,3.21,3.56,297965,3.3,1828.8,0,2227500,1434
2015,Kuala Lumpur,Sri Petaling,3,Terraced House,3.21,3.56,297965,3.3,1828.8,0,750000,21172
2015,Kuala Lumpur,Sri Petaling,3,Town House,3.21,3.56,297965,3.3,1828.8,0,600000,636
2015,Kuala Lumpur,Sri Petaling,4,Cluster House,3.16,3.33,307745,3.3,1828.8,0,,0
2015,Kuala Lumpur,Sri Petaling,4,Condominium,3.16,3.33,307745,3.3,1828.8,91,445000,32062
2015,Kuala Lumpur,Sri Petaling,4,Detached House,3.16,3.33,307745,3.3,1828.8,0,433000,934
2015,Kuala Lumpur,Sri Petaling,4,Flat,3.16,3.33,307745,3.3,1828.8,0,195500,9663
2015,Kuala Lumpur,Sri Petaling,4,Semi-Detached House,3.16,3.33,307745,3.3,1828.8,0,3500000,1434
2015,Kuala Lumpur,Sri Petaling,4,Terraced House,3.16,3.33,307745,3.3,1828.8,0,699000,21172
2015,Kuala Lumpur,Sri Petaling,4,Town House,3.16,3.33,307745,3.3,1828.8,0,,636
2015,Kuala Lumpur,Setapak,1,Cluster House,3.24,1.3,282255,3.3,1828.8,0,170000,1676
2015,Kuala Lumpur,Setapak,1,Condominium,3.24,1.3,282255,3.3,1828.8,102,483000,916
2015,Kuala Lumpur,Setapak,1,Detached House,3.24,1.3,282255,3.3,1828.8,0,1350000,765
2015,Kuala Lumpur,Setapak,1,Flat,3.24,1.3,282255,3.3,1828.8,0,175000,10335
2015,Kuala Lumpur,Setapak,1,Semi-Detached House,3.24,1.3,282255,3.3,1828.8,0,1052500,428
2015,Kuala Lumpur,Setapak,1,Terraced House,3.24,1.3,282255,3.3,1828.8,0,527000,12745
2015,Kuala Lumpur,Setapak,1,Town House,3.24,1.3,282255,3.3,1828.8,0,394000,916
2015,Kuala Lumpur,Setapak,2,Cluster House,3.23,2.86,288975,3.3,1828.8,0,164000,1676
2015,Kuala Lumpur,Setapak,2,Condominium,3.23,2.86,288975,3.3,1828.8,102,500000,21606
2015,Kuala Lumpur,Setapak,2,Detached House,3.23,2.86,288975,3.3,1828.8,0,950000,765
2015,Kuala Lumpur,Setapak,2,Flat,3.23,2.86,288975,3.3,1828.8,0,234000,10335
2015,Kuala Lumpur,Setapak,2,Semi-Detached House,3.23,2.86,288975,3.3,1828.8,0,2000000,428
2015,Kuala Lumpur,Setapak,2,Terraced House,3.23,2.86,288975,3.3,1828.8,0,510000,12745
2015,Kuala Lumpur,Setapak,2,Town House,3.23,2.86,288975,3.3,1828.8,0,520000,916
2015,Kuala Lumpur,Setapak,3,Cluster House,3.21,3.56,297965,3.3,1828.8,0,160000,1676
2015,Kuala Lumpur,Setapak,3,Condominium,3.21,3.56,297965,3.3,1828.8,0,494000,21606
2015,Kuala Lumpur,Setapak,3,Detached House,3.21,3.56,297965,3.3,1828.8,0,490000,765
2015,Kuala Lumpur,Setapak,3,Flat,3.21,3.56,297965,3.3,1828.8,0,210500,10335
2015,Kuala Lumpur,Setapak,3,Semi-Detached House,3.21,3.56,297965,3.3,1828.8,0,1562000,428
2015,Kuala Lumpur,Setapak,3,Terraced House,3.21,3.56,297965,3.3,1828.8,0,530000,12745
2015,Kuala Lumpur,Setapak,3,Town House,3.21,3.56,297965,3.3,1828.8,0,425000,916
2015,Kuala Lumpur,Setapak,4,Cluster House,3.16,3.33,307745,3.3,1828.8,0,144000,1676
2015,Kuala Lumpur,Setapak,4,Condominium,3.16,3.33,307745,3.3,1828.8,0,404500,21606
2015,Kuala Lumpur,Setapak,4,Detached House,3.16,3.33,307745,3.3,1828.8,0,1800000,765
2015,Kuala Lumpur,Setapak,4,Flat,3.16,3.33,307745,3.3,1828.8,0,250000,10335
2015,Kuala Lumpur,Setapak,4,Semi-Detached House,3.16,3.33,307745,3.3,1828.8,0,,428
2015,Kuala Lumpur,Setapak,4,Terraced House,3.16,3.33,307745,3.3,1828.8,36,575000,12745
2015,Kuala Lumpur,Setapak,4,Town House,3.16,3.33,307745,3.3,1828.8,0,405000,916
2015,Kuala Lumpur,Ulu Kelang,1,Cluster House,3.24,1.3,282255,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,1,Condominium,3.24,1.3,282255,3.3,1828.8,0,346000,0
2015,Kuala Lumpur,Ulu Kelang,1,Detached House,3.24,1.3,282255,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,1,Flat,3.24,1.3,282255,3.3,1828.8,0,130000,4184
2015,Kuala Lumpur,Ulu Kelang,1,Semi-Detached House,3.24,1.3,282255,3.3,1828.8,0,2090000,0
2015,Kuala Lumpur,Ulu Kelang,1,Terraced House,3.24,1.3,282255,3.3,1828.8,0,681000,371
2015,Kuala Lumpur,Ulu Kelang,1,Town House,3.24,1.3,282255,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,2,Cluster House,3.23,2.86,288975,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,2,Condominium,3.23,2.86,288975,3.3,1828.8,0,365000,624
2015,Kuala Lumpur,Ulu Kelang,2,Detached House,3.23,2.86,288975,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,2,Flat,3.23,2.86,288975,3.3,1828.8,0,100000,4184
2015,Kuala Lumpur,Ulu Kelang,2,Semi-Detached House,3.23,2.86,288975,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,2,Terraced House,3.23,2.86,288975,3.3,1828.8,0,735500,371
2015,Kuala Lumpur,Ulu Kelang,2,Town House,3.23,2.86,288975,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,3,Cluster House,3.21,3.56,297965,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,3,Condominium,3.21,3.56,297965,3.3,1828.8,0,390000,624
2015,Kuala Lumpur,Ulu Kelang,3,Detached House,3.21,3.56,297965,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,3,Flat,3.21,3.56,297965,3.3,1828.8,0,100000,4184
2015,Kuala Lumpur,Ulu Kelang,3,Semi-Detached House,3.21,3.56,297965,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,3,Terraced House,3.21,3.56,297965,3.3,1828.8,0,670000,371
2015,Kuala Lumpur,Ulu Kelang,3,Town House,3.21,3.56,297965,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,4,Cluster House,3.16,3.33,307745,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,4,Condominium,3.16,3.33,307745,3.3,1828.8,0,,624
2015,Kuala Lumpur,Ulu Kelang,4,Detached House,3.16,3.33,307745,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,4,Flat,3.16,3.33,307745,3.3,1828.8,0,145000,4184
2015,Kuala Lumpur,Ulu Kelang,4,Semi-Detached House,3.16,3.33,307745,3.3,1828.8,0,,0
2015,Kuala Lumpur,Ulu Kelang,4,Terraced House,3.16,3.33,307745,3.3,1828.8,0,646000,371
2015,Kuala Lumpur,Ulu Kelang,4,Town House,3.16,3.33,307745,3.3,1828.8,0,,0
2015,Pulau Pinang,Barat Daya,1,Cluster House,3.24,1.03,282255,1.6,221.8,0,201500,1745
2015,Pulau Pinang,Barat Daya,1,Condominium,3.24,1.03,282255,1.6,221.8,95,590000,7097
2015,Pulau Pinang,Barat Daya,1,Detached House,3.24,1.03,282255,1.6,221.8,0,1050000,1418
2015,Pulau Pinang,Barat Daya,1,Flat,3.24,1.03,282255,1.6,221.8,0,328000,13494
2015,Pulau Pinang,Barat Daya,1,Semi-Detached House,3.24,1.03,282255,1.6,221.8,0,1165000,3310
2015,Pulau Pinang,Barat Daya,1,Terraced House,3.24,1.03,282255,1.6,221.8,8,890000,13205
2015,Pulau Pinang,Barat Daya,1,Town House,3.24,1.03,282255,1.6,221.8,0,589000,459
2015,Pulau Pinang,Barat Daya,2,Cluster House,3.23,2.36,288975,1.6,221.8,0,195000,1745
2015,Pulau Pinang,Barat Daya,2,Condominium,3.23,2.36,288975,1.6,221.8,149,580000,7097
2015,Pulau Pinang,Barat Daya,2,Detached House,3.23,2.36,288975,1.6,221.8,0,1188000,1494
2015,Pulau Pinang,Barat Daya,2,Flat,3.23,2.36,288975,1.6,221.8,0,320000,13494
2015,Pulau Pinang,Barat Daya,2,Semi-Detached House,3.23,2.36,288975,1.6,221.8,0,1360000,3320
2015,Pulau Pinang,Barat Daya,2,Terraced House,3.23,2.36,288975,1.6,221.8,24,760300,13254
2015,Pulau Pinang,Barat Daya,2,Town House,3.23,2.36,288975,1.6,221.8,0,590000,459
2015,Pulau Pinang,Barat Daya,3,Cluster House,3.21,3.23,297965,1.6,221.8,0,252500,1745
2015,Pulau Pinang,Barat Daya,3,Condominium,3.21,3.23,297965,1.6,221.8,148,535000,7420
2015,Pulau Pinang,Barat Daya,3,Detached House,3.21,3.23,297965,1.6,221.8,0,460000,1494
2015,Pulau Pinang,Barat Daya,3,Flat,3.21,3.23,297965,1.6,221.8,0,350000,13494
2015,Pulau Pinang,Barat Daya,3,Semi-Detached House,3.21,3.23,297965,1.6,221.8,0,1260000,3320
2015,Pulau Pinang,Barat Daya,3,Terraced House,3.21,3.23,297965,1.6,221.8,67,880000,13254
2015,Pulau Pinang,Barat Daya,3,Town House,3.21,3.23,297965,1.6,221.8,0,640000,459
2015,Pulau Pinang,Barat Daya,4,Cluster House,3.16,3.06,307745,1.6,221.8,0,195000,0
2015,Pulau Pinang,Barat Daya,4,Condominium,3.16,3.06,307745,1.6,221.8,160,501000,0
2015,Pulau Pinang,Barat Daya,4,Detached House,3.16,3.06,307745,1.6,221.8,0,500000,0
2015,Pulau Pinang,Barat Daya,4,Flat,3.16,3.06,307745,1.6,221.8,0,370000,0
2015,Pulau Pinang,Barat Daya,4,Semi-Detached House,3.16,3.06,307745,1.6,221.8,38,1457500,10
2015,Pulau Pinang,Barat Daya,4,Terraced House,3.16,3.06,307745,1.6,221.8,80,1100000,110
2015,Pulau Pinang,Barat Daya,4,Town House,3.16,3.06,307745,1.6,221.8,0,550000,0
2015,Pulau Pinang,Seberang Perai Selatan,1,Cluster House,3.24,1.03,282255,1.6,186.8,0,222000,409
2015,Pulau Pinang,Seberang Perai Selatan,1,Condominium,3.24,1.03,282255,1.6,186.8,0,,0
2015,Pulau Pinang,Seberang Perai Selatan,1,Detached House,3.24,1.03,282255,1.6,186.8,21,868000,946
2015,Pulau Pinang,Seberang Perai Selatan,1,Flat,3.24,1.03,282255,1.6,186.8,0,,320
2015,Pulau Pinang,Seberang Perai Selatan,1,Semi-Detached House,3.24,1.03,282255,1.6,186.8,61,353337,5370
2015,Pulau Pinang,Seberang Perai Selatan,1,Terraced House,3.24,1.03,282255,1.6,186.8,54,260000,24277
2015,Pulau Pinang,Seberang Perai Selatan,1,Town House,3.24,1.03,282255,1.6,186.8,19,,120
2015,Pulau Pinang,Seberang Perai Selatan,2,Cluster House,3.23,2.36,288975,1.6,186.8,0,330000,409
2015,Pulau Pinang,Seberang Perai Selatan,2,Condominium,3.23,2.36,288975,1.6,186.8,0,,0
2015,Pulau Pinang,Seberang Perai Selatan,2,Detached House,3.23,2.36,288975,1.6,186.8,0,450000,953
2015,Pulau Pinang,Seberang Perai Selatan,2,Flat,3.23,2.36,288975,1.6,186.8,0,,320
2015,Pulau Pinang,Seberang Perai Selatan,2,Semi-Detached House,3.23,2.36,288975,1.6,186.8,34,301675,5447
2015,Pulau Pinang,Seberang Perai Selatan,2,Terraced House,3.23,2.36,288975,1.6,186.8,22,263333,24457
2015,Pulau Pinang,Seberang Perai Selatan,2,Town House,3.23,2.36,288975,1.6,186.8,11,,120
2015,Pulau Pinang,Seberang Perai Selatan,3,Cluster House,3.21,3.23,297965,1.6,186.8,0,285000,409
2015,Pulau Pinang,Seberang Perai Selatan,3,Condominium,3.21,3.23,297965,1.6,186.8,0,,0
2015,Pulau Pinang,Seberang Perai Selatan,3,Detached House,3.21,3.23,297965,1.6,186.8,21,500000,954
2015,Pulau Pinang,Seberang Perai Selatan,3,Flat,3.21,3.23,297965,1.6,186.8,0,,320
2015,Pulau Pinang,Seberang Perai Selatan,3,Semi-Detached House,3.21,3.23,297965,1.6,186.8,56,332500,5448
2015,Pulau Pinang,Seberang Perai Selatan,3,Terraced House,3.21,3.23,297965,1.6,186.8,35,272500,24464
2015,Pulau Pinang,Seberang Perai Selatan,3,Town House,3.21,3.23,297965,1.6,186.8,0,,120
2015,Pulau Pinang,Seberang Perai Selatan,4,Cluster House,3.16,3.06,307745,1.6,186.8,0,,0
2015,Pulau Pinang,Seberang Perai Selatan,4,Condominium,3.16,3.06,307745,1.6,186.8,0,,0
2015,Pulau Pinang,Seberang Perai Selatan,4,Detached House,3.16,3.06,307745,1.6,186.8,21,493000,0
2015,Pulau Pinang,Seberang Perai Selatan,4,Flat,3.16,3.06,307745,1.6,186.8,0,,0
2015,Pulau Pinang,Seberang Perai Selatan,4,Semi-Detached House,3.16,3.06,307745,1.6,186.8,56,398800,0
2015,Pulau Pinang,Seberang Perai Selatan,4,Terraced House,3.16,3.06,307745,1.6,186.8,35,235000,0
2015,Pulau Pinang,Seberang Perai Selatan,4,Town House,3.16,3.06,307745,1.6,186.8,0,,0
